ts_event,long_symbols,short_symbols,strike,expiry,pred_spread,realized_spread,edge_1m,edge_15m,edge_60m,correct,n_universe
2025-06-12 15:04:00+00:00,RGTI,QUBT,,1970-01-01,0.32932671904563904,0.28094312928123183,0.26025311392642164,-0.049779075220768854,-0.06726315553619722,1,27
2025-06-12 15:05:00+00:00,IONQ,RGTI,,1970-01-01,0.22804796695709229,0.005513000159297244,0.01116988790570849,0.06252350104632332,-1.5275701892191726,1,33
2025-06-12 15:06:00+00:00,IONQ,QUBT,,1970-01-01,0.11653625220060349,0.2090736528063205,-0.12958806664265488,0.5502029125472889,0.03767586632266973,1,34
2025-06-12 15:07:00+00:00,RGTI,IONQ,,1970-01-01,0.17867782711982727,0.1809547975868082,-0.21566708420894323,-0.6256018184367482,,1,28
2025-06-12 15:08:00+00:00,QBTS,QUBT,,1970-01-01,0.189649760723114,0.30500191592968784,,,,1,34
2025-06-12 15:09:00+00:00,RGTI,IONQ,,1970-01-01,0.05730386823415756,0.19152803910035468,-0.16934982932159962,-0.7875794566028494,0.006972074946666129,1,31
2025-06-12 15:10:00+00:00,IONQ,QBTS,,1970-01-01,0.11751648038625717,-0.01172741451063902,,,,0,39
2025-06-12 15:11:00+00:00,RGTI,IONQ,,1970-01-01,0.12414544820785522,-0.13207319793642797,-0.04766929409828631,0.5220186214873477,1.9398897215441833,0,27
2025-06-12 15:12:00+00:00,QUBT,IONQ,,1970-01-01,0.21860191226005554,0.21841742400384384,0.07331174403126944,2.5286679167681805,1.172922080454477,1,31
2025-06-12 15:13:00+00:00,QBTS,RGTI,,1970-01-01,0.1270476132631302,0.1563776219702388,,,,1,37
2025-06-12 15:14:00+00:00,IONQ,QUBT,,1970-01-01,0.2648216485977173,0.0015403963896231387,0.5263050406537767,,2.337657545462708,1,29
2025-06-12 15:15:00+00:00,QBTS,IONQ,,1970-01-01,0.2525206208229065,0.24663555858667677,,,,1,26
2025-06-12 15:16:00+00:00,IONQ,QBTS,,1970-01-01,0.15253423154354095,0.1856245644762324,,,,1,33
2025-06-12 15:17:00+00:00,QBTS,QUBT,,1970-01-01,0.26832860708236694,0.23905501679378363,,,,1,31
2025-06-12 15:18:00+00:00,IONQ,QUBT,,1970-01-01,0.16665828227996826,-0.004977297571673464,-0.06891089004349137,-1.6015585326009867,-0.15710505303887945,0,39
2025-06-12 15:19:00+00:00,QBTS,IONQ,,1970-01-01,0.3234424591064453,0.35984936393226047,,,,1,28
2025-06-12 15:20:00+00:00,QBTS,IONQ,,1970-01-01,0.11319009959697723,-0.0796249524425981,,,,0,35
2025-06-12 15:21:00+00:00,IONQ,QUBT,,1970-01-01,0.1556079387664795,-0.05535337607776123,-0.10784498133710235,-0.8545859477308434,-1.4401553717893072,0,38
2025-06-12 15:22:00+00:00,IONQ,RGTI,,1970-01-01,0.06765340268611908,-0.004412629481687994,0.03822369336232795,-0.8659442170125922,0.8475146590362086,0,36
2025-06-12 15:23:00+00:00,RGTI,QUBT,,1970-01-01,1.0539498329162598,-0.05501706467411368,0.3220974331778338,2.2441131640103595,0.3401823120712177,0,38
2025-06-12 15:24:00+00:00,QBTS,RGTI,,1970-01-01,0.09971807897090912,-0.08110922870688536,,,,0,31
2025-06-12 15:25:00+00:00,QBTS,RGTI,,1970-01-01,0.21861445903778076,0.2400566232471658,,,,1,27
2025-06-12 15:26:00+00:00,RGTI,QUBT,,1970-01-01,0.05256802961230278,0.005938981857012097,0.07723148520200146,0.5783327314515258,0.4788850323908488,1,29
2025-06-12 15:27:00+00:00,IONQ,QBTS,,1970-01-01,0.043634384870529175,-0.1838190229619064,,,,0,31
2025-06-12 15:28:00+00:00,IONQ,QUBT,,1970-01-01,0.6180214285850525,0.2898729987479139,,,,1,23
2025-06-12 15:29:00+00:00,QBTS,IONQ,,1970-01-01,0.0998419001698494,0.18299970625211517,,,,1,32
2025-06-12 15:30:00+00:00,IONQ,RGTI,,1970-01-01,0.3872738778591156,0.3278380511894897,0.48510834975025163,-1.7214768235062643,-3.29583993057601,1,25
2025-06-12 15:31:00+00:00,RGTI,QUBT,,1970-01-01,0.4899293780326843,0.051061719272105004,,,,1,30
2025-06-12 15:32:00+00:00,QBTS,IONQ,,1970-01-01,0.2190782129764557,-0.03235079067817513,,,,0,34
2025-06-12 15:33:00+00:00,RGTI,QUBT,,1970-01-01,0.16386441886425018,0.14826146655439748,-0.014983623856073096,0.11516338592082027,0.15525100316571763,1,33
2025-06-12 15:34:00+00:00,QBTS,IONQ,,1970-01-01,0.22397072613239288,0.010609243869640768,,,,1,30
2025-06-12 15:35:00+00:00,QBTS,QUBT,,1970-01-01,0.20513826608657837,0.05507468480901701,,,,1,33
2025-06-12 15:36:00+00:00,QBTS,IONQ,,1970-01-01,0.14724160730838776,0.02072930536551318,,,,1,34
2025-06-12 15:37:00+00:00,QBTS,RGTI,,1970-01-01,0.28167498111724854,0.13307578001847947,,,,1,29
2025-06-12 15:38:00+00:00,QBTS,IONQ,,1970-01-01,0.0959736630320549,0.1294967520188346,,,,1,31
2025-06-12 15:39:00+00:00,QBTS,RGTI,,1970-01-01,0.23962706327438354,0.13057623246228453,,,,1,35
2025-06-12 15:40:00+00:00,QBTS,IONQ,,1970-01-01,0.40770184993743896,-0.0005314566650506565,,,,0,28
2025-06-12 15:41:00+00:00,QBTS,QUBT,,1970-01-01,0.32247602939605713,-0.0530798514218985,,,,0,27
2025-06-12 15:42:00+00:00,QBTS,QUBT,,1970-01-01,0.10354511439800262,0.08162635210351267,,,,1,29
2025-06-12 15:43:00+00:00,QUBT,RGTI,,1970-01-01,0.07184341549873352,-0.0021664428878020218,-0.03660321425466209,-0.19073345194438351,0.14946990846688635,0,24
2025-06-12 15:44:00+00:00,QUBT,RGTI,,1970-01-01,0.3554164171218872,0.06838215870727353,0.011886449482893888,0.4974392433393007,0.5232037479085611,1,25
2025-06-12 15:45:00+00:00,IONQ,QBTS,,1970-01-01,0.10187466442584991,0.16463354119645546,0.21773223341665493,,,1,26
2025-06-12 15:46:00+00:00,QBTS,IONQ,,1970-01-01,0.16530121862888336,0.17410598732386873,,,,1,25
2025-06-12 15:47:00+00:00,QUBT,QBTS,,1970-01-01,0.2401682436466217,0.14840725967363444,,,,1,34
2025-06-12 15:48:00+00:00,QBTS,QUBT,,1970-01-01,0.8856583833694458,0.010147165529451191,,,,1,26
2025-06-12 15:49:00+00:00,IONQ,RGTI,,1970-01-01,0.36897045373916626,0.1354717775262509,-0.260619788076515,1.6349898635636886,1.188239894035746,1,30
2025-06-12 15:50:00+00:00,QUBT,RGTI,,1970-01-01,0.11718238890171051,-0.10253133393777018,0.02282841118141947,0.31745341839109764,0.024235268214437097,0,31
2025-06-12 15:51:00+00:00,QUBT,RGTI,,1970-01-01,0.10158579051494598,0.24000491617511008,0.016066813820476783,-0.21771528656865713,0.06586890430824041,1,29
2025-06-12 15:52:00+00:00,IONQ,QUBT,,1970-01-01,0.32287144660949707,0.1679165084002527,-0.04912934647146333,-1.4795724167374158,-1.7551074335350436,1,21
2025-06-12 15:53:00+00:00,QBTS,RGTI,,1970-01-01,0.21610598266124725,0.04416624708224434,,,,1,23
2025-06-12 15:54:00+00:00,IONQ,RGTI,,1970-01-01,2.294260263442993,0.16031803092489674,0.20587724927750845,1.1721240043694672,-2.5400658849535436,1,27
2025-06-12 15:55:00+00:00,QBTS,IONQ,,1970-01-01,0.17536213994026184,0.006793872487150465,,,,1,26
2025-06-12 15:56:00+00:00,RGTI,QUBT,,1970-01-01,0.4807009696960449,0.2072486367183455,-0.0603869319844007,-0.09221904787305667,-0.11147131007227229,1,23
2025-06-12 15:57:00+00:00,QBTS,IONQ,,1970-01-01,0.34464868903160095,0.24243302290319813,,,,1,26
2025-06-12 15:58:00+00:00,QUBT,RGTI,,1970-01-01,0.04723029211163521,0.12109579340533498,0.009200971555790667,0.047739268043179406,0.09713733080836245,1,27
2025-06-12 15:59:00+00:00,IONQ,QUBT,,1970-01-01,0.47992637753486633,0.3099818757819201,0.26516218747262216,2.0068755904022066,1.613905970791088,1,30
2025-06-12 16:00:00+00:00,QBTS,QUBT,,1970-01-01,0.2308061569929123,-0.08019483231516313,,,,0,27
2025-06-12 16:01:00+00:00,IONQ,RGTI,,1970-01-01,0.32733801007270813,-0.004294490769533075,0.010718045423435074,-1.511693503977905,0.7925772505503319,0,29
2025-06-12 16:02:00+00:00,QBTS,QUBT,,1970-01-01,0.27305200695991516,0.06378664029373443,,,,1,33
2025-06-12 16:03:00+00:00,IONQ,QUBT,,1970-01-01,0.37051859498023987,-0.18126349559294305,0.12826208663226737,2.797985513829908,3.5636761351472566,0,30
2025-06-12 16:04:00+00:00,RGTI,QBTS,,1970-01-01,0.14305759966373444,-0.010151578719928311,,,,0,32
2025-06-12 16:05:00+00:00,IONQ,QUBT,,1970-01-01,0.1901523768901825,-0.205246023229436,0.18102398528594046,-0.5599836126667017,1.6726214788635103,0,28
2025-06-12 16:06:00+00:00,IONQ,RGTI,,1970-01-01,0.33514147996902466,0.36439961000533355,-0.20943354029410982,-0.20086073678650207,-0.34534692018792157,1,19
2025-06-12 16:07:00+00:00,QBTS,RGTI,,1970-01-01,0.22236132621765137,0.015666881233366597,,,,1,25
2025-06-12 16:08:00+00:00,IONQ,QUBT,,1970-01-01,0.18070876598358154,0.18044967455267905,-0.290829978893777,-2.621028266032737,-1.3067802708858736,1,29
2025-06-12 16:09:00+00:00,QBTS,IONQ,,1970-01-01,0.28994396328926086,0.22045573897419984,,,,1,26
2025-06-12 16:10:00+00:00,QBTS,RGTI,,1970-01-01,0.2532641589641571,0.09385314394119158,,,,1,28
2025-06-12 16:11:00+00:00,QBTS,QUBT,,1970-01-01,0.7276455163955688,-0.06044054334224487,,,,0,22
2025-06-12 16:12:00+00:00,QUBT,RGTI,,1970-01-01,0.25750303268432617,0.4416090192643549,-0.12125306256254222,-0.9047894209565412,0.9981655551338515,1,21
2025-06-12 16:13:00+00:00,IONQ,QUBT,,1970-01-01,0.20772887766361237,0.29395961271007565,-0.25532819329949186,-1.3315645261509828,,1,25
2025-06-12 16:14:00+00:00,QBTS,IONQ,,1970-01-01,0.4835110902786255,0.29896311331517933,,,,1,24
2025-06-12 16:15:00+00:00,IONQ,RGTI,,1970-01-01,0.23085445165634155,0.12963298586299962,-0.2182784209074339,-0.39388164595682307,,1,27
2025-06-12 16:16:00+00:00,QBTS,IONQ,,1970-01-01,0.21207502484321594,-0.005599709852818657,,,,0,26
2025-06-12 16:17:00+00:00,RGTI,QBTS,,1970-01-01,0.11328421533107758,0.36832719699668603,,,,1,24
2025-06-12 16:18:00+00:00,QBTS,RGTI,,1970-01-01,0.3715008497238159,0.16209237969262086,,,,1,21
2025-06-12 16:19:00+00:00,RGTI,QBTS,,1970-01-01,0.2142142504453659,0.06339001309731582,,,,1,19
2025-06-12 16:20:00+00:00,QBTS,IONQ,,1970-01-01,0.24246877431869507,0.23956975964728883,,,,1,25
2025-06-12 16:21:00+00:00,QBTS,RGTI,,1970-01-01,0.1479528397321701,0.11609687909045163,,,,1,22
2025-06-12 16:22:00+00:00,QBTS,QUBT,,1970-01-01,0.21488597989082336,0.04358184982489783,,,,1,37
2025-06-12 16:23:00+00:00,IONQ,QUBT,,1970-01-01,0.27823495864868164,0.028992205621181086,,,,1,32
2025-06-12 16:24:00+00:00,QUBT,RGTI,,1970-01-01,0.18374627828598022,0.12295506914666907,,,,1,33
2025-06-12 16:25:00+00:00,IONQ,RGTI,,1970-01-01,0.11396713554859161,-0.10638489007117995,,,,0,30
2025-06-12 16:26:00+00:00,QBTS,IONQ,,1970-01-01,0.4378432035446167,0.21732769908310115,,,,1,20
2025-06-12 16:27:00+00:00,QBTS,QUBT,,1970-01-01,0.338967502117157,0.18043370563656372,,,,1,27
2025-06-12 16:28:00+00:00,QUBT,IONQ,,1970-01-01,1.8712584972381592,0.18441289802982358,,,,1,27
2025-06-12 16:29:00+00:00,QUBT,QBTS,,1970-01-01,0.10896258801221848,0.0021154610557686804,0.14948402794737628,,,1,21
2025-06-12 16:30:00+00:00,QBTS,IONQ,,1970-01-01,0.15422981977462769,-0.013152241659965938,,,,0,30
2025-06-12 16:31:00+00:00,QBTS,QUBT,,1970-01-01,0.35405221581459045,-0.132015069123398,,,,0,25
2025-06-12 16:32:00+00:00,QBTS,RGTI,,1970-01-01,0.22598403692245483,-0.24349613511865933,,,,0,23
2025-06-12 16:33:00+00:00,QBTS,RGTI,,1970-01-01,0.15162622928619385,0.2947446639949307,,,,1,22
2025-06-12 16:34:00+00:00,QBTS,IONQ,,1970-01-01,0.18648149073123932,0.05788567708027449,,,,1,27
2025-06-12 16:35:00+00:00,QBTS,QUBT,,1970-01-01,0.5856701135635376,0.3603658458928622,,,,1,19
2025-06-12 16:36:00+00:00,RGTI,IONQ,,1970-01-01,0.21194404363632202,-0.2480518010892167,,,,0,26
2025-06-12 16:37:00+00:00,QBTS,IONQ,,1970-01-01,0.3913043141365051,0.21089373289550423,,,,1,30
2025-06-12 16:38:00+00:00,RGTI,QUBT,,1970-01-01,0.18840131163597107,0.2579188434290345,-0.23690849934515557,-0.9558722676690148,-1.1073058692695181,1,25
2025-06-12 16:39:00+00:00,QBTS,IONQ,,1970-01-01,0.27336597442626953,0.03542528751613014,,,,1,26
2025-06-12 16:40:00+00:00,RGTI,QUBT,,1970-01-01,0.2483566850423813,0.03489648289399005,-0.07047402067732161,0.23318994123317383,-0.17226344220088674,1,24
2025-06-12 16:41:00+00:00,IONQ,QUBT,,1970-01-01,0.24495920538902283,0.21134057316140967,0.049319864330702984,-2.610452017865402,-0.4813445021690963,1,27
2025-06-12 16:42:00+00:00,QBTS,QUBT,,1970-01-01,0.3499133586883545,0.019450559473733454,,,,1,26
2025-06-12 16:43:00+00:00,QBTS,QUBT,,1970-01-01,0.14454612135887146,-0.07262310666582154,,,,0,30
2025-06-12 16:44:00+00:00,IONQ,QUBT,,1970-01-01,0.2628115713596344,0.23137397971694035,0.28712955141085267,2.2620551838931053,2.2430124565176883,1,25
2025-06-12 16:45:00+00:00,QBTS,RGTI,,1970-01-01,0.30305108428001404,0.037691035329172146,,,,1,25
2025-06-12 16:46:00+00:00,QBTS,QUBT,,1970-01-01,0.23622456192970276,0.13415221728732443,,,,1,24
2025-06-12 16:47:00+00:00,QBTS,QUBT,,1970-01-01,0.16365867853164673,0.08655955194845784,,,,1,31
2025-06-12 16:48:00+00:00,QUBT,IONQ,,1970-01-01,0.2235984206199646,0.12700993250767384,-0.12373720581736786,-1.0171466647446281,0.6842402459510897,1,25
2025-06-12 16:49:00+00:00,IONQ,QUBT,,1970-01-01,0.47047972679138184,0.11678462746389152,-0.038235049963313804,-1.928868191344727,-1.3177806494705704,1,24
2025-06-12 16:50:00+00:00,QUBT,QBTS,,1970-01-01,0.11077383160591125,0.24474518514159876,,,,1,29
2025-06-12 16:51:00+00:00,QBTS,QUBT,,1970-01-01,0.14966152608394623,0.07962603915921826,,,,1,31
2025-06-12 16:52:00+00:00,QBTS,RGTI,,1970-01-01,0.36573904752731323,0.40213239344112117,,,,1,21
2025-06-12 16:53:00+00:00,QUBT,QBTS,,1970-01-01,2.459700107574463,-0.09212325791761068,,,,0,27
2025-06-12 16:54:00+00:00,QBTS,QUBT,,1970-01-01,0.2955380082130432,0.07532134853817246,,,,1,35
2025-06-12 16:55:00+00:00,IONQ,RGTI,,1970-01-01,0.16559243202209473,0.005223648562911749,,,,1,33
2025-06-12 16:56:00+00:00,IONQ,QBTS,,1970-01-01,0.7950391173362732,-0.01019725246083729,,,,0,31
2025-06-12 16:57:00+00:00,QBTS,QUBT,,1970-01-01,0.1653023511171341,0.043532487246756235,,,,1,30
2025-06-12 16:58:00+00:00,IONQ,QBTS,,1970-01-01,0.13040661811828613,0.23510262928927966,,,,1,26
2025-06-12 16:59:00+00:00,QBTS,RGTI,,1970-01-01,0.511820912361145,-0.10122706738177463,,,,0,27
2025-06-12 17:00:00+00:00,IONQ,QUBT,,1970-01-01,0.13239368796348572,0.04986485177767902,,,,1,29
2025-06-12 17:01:00+00:00,RGTI,QUBT,,1970-01-01,0.36516833305358887,0.25270084044394764,-0.6717266003785065,-2.4024912441306574,-5.069490414400079,1,19
2025-06-12 17:02:00+00:00,QUBT,QBTS,,1970-01-01,0.15305252373218536,0.12236348247223675,,,,1,26
2025-06-12 17:03:00+00:00,IONQ,RGTI,,1970-01-01,0.18483823537826538,0.028897939862979893,,,,1,25
2025-06-12 17:04:00+00:00,QBTS,QUBT,,1970-01-01,0.21418353915214539,0.6167485564147914,,,,1,17
2025-06-12 17:05:00+00:00,IONQ,QBTS,,1970-01-01,0.18389193713665009,0.10821926143121349,,,,1,27
2025-06-12 17:06:00+00:00,QUBT,IONQ,,1970-01-01,2.0666024684906006,-0.17294797476810583,0.24990369313105879,2.140781750890146,0.07425140035265998,0,26
2025-06-12 17:07:00+00:00,IONQ,QUBT,,1970-01-01,0.29192304611206055,0.1387224785618441,-0.061279814140112694,,,1,32
2025-06-12 17:08:00+00:00,IONQ,QUBT,,1970-01-01,0.2515026032924652,-0.41273414554082816,,,,0,23
2025-06-12 17:09:00+00:00,IONQ,QUBT,,1970-01-01,0.269340455532074,0.12246461079121712,,,,1,32
2025-06-12 17:10:00+00:00,QBTS,QUBT,,1970-01-01,0.17589639127254486,0.11972331651961962,,,,1,30
2025-06-12 17:11:00+00:00,RGTI,QBTS,,1970-01-01,0.1853497177362442,0.20115058976878314,,,,1,26
2025-06-12 17:12:00+00:00,IONQ,QUBT,,1970-01-01,0.2257465124130249,0.1393468317695502,-0.0400561662630069,1.305462322655992,0.5512696026511067,1,34
2025-06-12 17:13:00+00:00,RGTI,QBTS,,1970-01-01,0.08421654999256134,0.17165234547254368,0.01830754966108539,,,1,23
2025-06-12 17:14:00+00:00,QBTS,QUBT,,1970-01-01,0.2315424084663391,0.2711436449710892,,,,1,26
2025-06-12 17:15:00+00:00,QUBT,RGTI,,1970-01-01,0.6915374398231506,0.1397195073385717,-0.39499067477824046,-0.45149169948221735,4.710642562441221,1,20
2025-06-12 17:16:00+00:00,QBTS,RGTI,,1970-01-01,0.38051944971084595,0.0020058882841013353,,,,1,37
2025-06-12 17:17:00+00:00,QBTS,QUBT,,1970-01-01,0.18869663774967194,0.2498522948202094,,,,1,28
2025-06-12 17:18:00+00:00,IONQ,QBTS,,1970-01-01,0.16045208275318146,-0.004157574551523284,,,,0,27
2025-06-12 17:19:00+00:00,IONQ,QUBT,,1970-01-01,0.36939743161201477,-0.020308039208045234,,,,0,29
2025-06-12 17:20:00+00:00,QBTS,QUBT,,1970-01-01,0.34297803044319153,0.33552344530167477,,,,1,27
2025-06-12 17:21:00+00:00,IONQ,RGTI,,1970-01-01,0.18890807032585144,0.23977230636492392,0.11268899705537351,2.715421883312855,1.5403192063550786,1,27
2025-06-12 17:22:00+00:00,QBTS,QUBT,,1970-01-01,0.2608775496482849,0.02730309723286756,,,,1,23
2025-06-12 17:23:00+00:00,QBTS,QUBT,,1970-01-01,2.1608190536499023,0.1889920064628785,,,,1,31
2025-06-12 17:24:00+00:00,RGTI,QBTS,,1970-01-01,0.186406672000885,0.16205897785373846,,,,1,21
2025-06-12 17:25:00+00:00,QBTS,QUBT,,1970-01-01,4.735954284667969,-0.1465478395916089,,,,0,23
2025-06-12 17:26:00+00:00,QBTS,QUBT,,1970-01-01,0.6103653311729431,0.4839041417913388,,,,1,19
2025-06-12 17:27:00+00:00,QUBT,RGTI,,1970-01-01,0.16716578602790833,0.1431218730161521,0.23273801941337924,3.1181230031950506,0.8671408114205867,1,30
2025-06-12 17:28:00+00:00,IONQ,QUBT,,1970-01-01,0.12446026504039764,-0.12695934431417,-0.0916352255492128,1.127747146994658,,0,29
2025-06-12 17:29:00+00:00,QUBT,QBTS,,1970-01-01,2.614553689956665,-0.3081104543081554,,,,0,26
2025-06-12 17:30:00+00:00,IONQ,QUBT,,1970-01-01,0.20393376052379608,-0.02018242803153969,0.05737330412014505,,,0,30
2025-06-12 17:31:00+00:00,IONQ,QBTS,,1970-01-01,0.17734986543655396,-0.2974934283088879,,,,0,33
2025-06-12 17:32:00+00:00,IONQ,QBTS,,1970-01-01,0.29242944717407227,0.3469041333539163,,,,1,25
2025-06-12 17:33:00+00:00,RGTI,QUBT,,1970-01-01,0.2286112904548645,0.011779527466941764,0.19015024715367912,1.5754382429996958,0.7146940141734045,1,17
2025-06-12 17:34:00+00:00,IONQ,QUBT,,1970-01-01,0.13103865087032318,0.37289550296310603,-0.12894198979884297,,-3.802673169796446,1,24
2025-06-12 17:35:00+00:00,IONQ,QUBT,,1970-01-01,0.12887176871299744,-0.2696939621488873,0.011539596839980182,,-0.17152817238383877,0,25
2025-06-12 17:36:00+00:00,QBTS,RGTI,,1970-01-01,0.024348940700292587,-0.3550636205659073,0.0,,,0,22
2025-06-12 17:37:00+00:00,QUBT,QBTS,,1970-01-01,0.35534924268722534,-0.08493047986134633,,,,0,26
2025-06-12 17:38:00+00:00,RGTI,QUBT,,1970-01-01,0.15188981592655182,0.13493516637887137,,,,1,35
2025-06-12 17:39:00+00:00,QBTS,IONQ,,1970-01-01,0.2117931842803955,-0.07196020279217066,,,,0,27
2025-06-12 17:40:00+00:00,RGTI,QUBT,,1970-01-01,0.22409836947917938,-0.2019267444579861,0.12361714556880302,0.3024518666463515,0.3518398647514849,0,28
2025-06-12 17:41:00+00:00,QBTS,QUBT,,1970-01-01,0.25000154972076416,0.08395512590611239,,,,1,37
2025-06-12 17:42:00+00:00,QUBT,RGTI,,1970-01-01,0.16585370898246765,-0.10168397930943518,-0.06737181153280951,-0.21332267590243575,0.705116616261732,0,38
2025-06-12 17:43:00+00:00,QBTS,RGTI,,1970-01-01,0.1835101991891861,0.012962714581506898,,,,1,30
2025-06-12 17:44:00+00:00,IONQ,QUBT,,1970-01-01,0.1987406611442566,-0.05150108988416699,-0.03959897442587894,0.814179428900037,0.7070821045935596,0,31
2025-06-12 17:45:00+00:00,IONQ,QUBT,,1970-01-01,0.22652697563171387,0.016081440398162783,,,,1,23
2025-06-12 17:46:00+00:00,IONQ,QUBT,,1970-01-01,0.31872591376304626,0.2768767991658808,,,,1,25
2025-06-12 17:47:00+00:00,QBTS,QUBT,,1970-01-01,0.43971970677375793,-0.19447660969390143,,,,0,22
2025-06-12 17:48:00+00:00,IONQ,QUBT,,1970-01-01,0.25781741738319397,-0.11708291218464731,0.1864400925261123,,,0,24
2025-06-12 17:49:00+00:00,QBTS,IONQ,,1970-01-01,0.21751418709754944,0.16581063806779456,,,,1,32
2025-06-12 17:50:00+00:00,IONQ,RGTI,,1970-01-01,0.2231806516647339,-0.009393305911497543,,,,0,35
2025-06-12 17:51:00+00:00,IONQ,RGTI,,1970-01-01,0.23122012615203857,0.16101806914244193,,,,1,25
2025-06-12 17:52:00+00:00,RGTI,QUBT,,1970-01-01,0.2512403428554535,0.2199098408169719,,,,1,24
2025-06-12 17:53:00+00:00,IONQ,QUBT,,1970-01-01,0.20943120121955872,0.21554715692474313,0.11754516017915587,1.4573965777094893,-1.1446717256074281,1,23
2025-06-12 17:54:00+00:00,RGTI,IONQ,,1970-01-01,0.2659192383289337,0.17202334559879365,,,,1,26
2025-06-12 17:55:00+00:00,QBTS,QUBT,,1970-01-01,0.3370319902896881,0.19622566194152818,,,,1,26
2025-06-12 17:56:00+00:00,QBTS,QUBT,,1970-01-01,0.29925787448883057,-0.06350203747472526,,,,0,19
2025-06-12 17:57:00+00:00,QBTS,QUBT,,1970-01-01,0.23575074970722198,0.3200322161735117,0.07972219888248415,,,1,21
2025-06-12 17:58:00+00:00,IONQ,QUBT,,1970-01-01,0.28770390152931213,-0.01527047065982429,,,,0,24
2025-06-12 17:59:00+00:00,IONQ,QBTS,,1970-01-01,0.1679990589618683,0.011579954015039723,,,,1,28
2025-06-12 18:00:00+00:00,RGTI,QUBT,,1970-01-01,0.22842155396938324,0.30691156688078647,0.5928061170664485,1.758343007926801,-0.13621928591655738,1,21
2025-06-12 18:01:00+00:00,QBTS,RGTI,,1970-01-01,0.16949120163917542,0.23303393147750845,,,,1,23
2025-06-12 18:02:00+00:00,RGTI,QUBT,,1970-01-01,1.2994747161865234,0.20987341303275775,0.0002844991500277477,1.2255049705334993,1.3601724030953304,1,27
2025-06-12 18:03:00+00:00,RGTI,IONQ,,1970-01-01,0.22331193089485168,0.3396350377433853,0.16043332957893836,-2.054605543219763,0.1285347831648693,1,23
2025-06-12 18:04:00+00:00,IONQ,RGTI,,1970-01-01,0.26048609614372253,0.2714208626569692,,,,1,26
2025-06-12 18:05:00+00:00,QUBT,RGTI,,1970-01-01,0.15728479623794556,-0.15685967284151228,,,,0,22
2025-06-12 18:06:00+00:00,QBTS,RGTI,,1970-01-01,0.36230260133743286,0.32800905409953923,,,,1,21
2025-06-12 18:07:00+00:00,RGTI,QUBT,,1970-01-01,0.12648391723632812,0.31889312344353005,-0.07040557161016532,-1.2549082386197257,-2.1877190791958006,1,23
2025-06-12 18:08:00+00:00,QBTS,RGTI,,1970-01-01,0.2857895493507385,0.26002361555156556,,,,1,25
2025-06-12 18:09:00+00:00,RGTI,IONQ,,1970-01-01,0.4805292785167694,0.2118849084820644,,,,1,22
2025-06-12 18:10:00+00:00,QBTS,QUBT,,1970-01-01,0.7326771020889282,0.593524775370778,,,,1,18
2025-06-12 18:11:00+00:00,QBTS,QUBT,,1970-01-01,0.4265855550765991,-0.4911493880871849,,,,0,20
2025-06-12 18:12:00+00:00,QBTS,QUBT,,1970-01-01,0.40969541668891907,0.44534739357570435,,,,1,16
2025-06-12 18:13:00+00:00,RGTI,QUBT,,1970-01-01,0.4470880925655365,-0.1643848828886158,0.2833347075970053,0.4841565369675288,1.0724725286572576,0,24
2025-06-12 18:14:00+00:00,RGTI,IONQ,,1970-01-01,0.36529406905174255,0.434675999175828,0.12700011714181608,-1.1874669015464652,-1.615435943531137,1,20
2025-06-12 18:15:00+00:00,QBTS,RGTI,,1970-01-01,0.5302342772483826,0.15604986054891418,,,,1,22
2025-06-12 18:16:00+00:00,QUBT,IONQ,,1970-01-01,0.3013054430484772,0.07858294915340544,-0.27679638255850775,-0.5946688902776034,0.7182227389805309,1,20
2025-06-12 18:17:00+00:00,IONQ,RGTI,,1970-01-01,0.22752836346626282,0.09412365601940312,-0.04205719207203318,-0.9832226423124013,-1.8659808445686432,1,27
2025-06-12 18:18:00+00:00,QBTS,QUBT,,1970-01-01,0.4332970678806305,0.04365924109416248,,,,1,17
2025-06-12 18:19:00+00:00,QBTS,QUBT,,1970-01-01,0.6243618130683899,0.026702294603452997,,,,1,25
2025-06-12 18:20:00+00:00,RGTI,QUBT,,1970-01-01,0.09843675047159195,0.0856146088459998,0.33922844475430153,1.6456873914125976,0.40992463441692195,1,25
2025-06-12 18:21:00+00:00,IONQ,QUBT,,1970-01-01,0.6886274814605713,-0.09710694946242204,-0.5496784297452915,-4.775854970418117,-1.6113400369288606,0,18
2025-06-12 18:22:00+00:00,IONQ,QUBT,,1970-01-01,0.472718209028244,0.3265019028354437,0.38394904420181586,-3.7546086522356026,,1,22
2025-06-12 18:23:00+00:00,RGTI,IONQ,,1970-01-01,0.7350805401802063,0.7906899182091287,5.213439118585445,5.266021528522281,,1,27
2025-06-12 18:24:00+00:00,QBTS,QUBT,,1970-01-01,0.5359072089195251,-0.08250760152785751,,,,0,33
2025-06-12 18:25:00+00:00,QBTS,QUBT,,1970-01-01,0.3289833068847656,-0.07103533292715283,,,,0,34
2025-06-12 18:26:00+00:00,IONQ,QUBT,,1970-01-01,0.31171464920043945,0.16914606632542545,-0.7109319235294695,-2.555847086669862,-3.1232738542869236,1,29
2025-06-12 18:27:00+00:00,QBTS,QUBT,,1970-01-01,0.28591179847717285,-0.09168684972836197,,,,0,37
